"","SortOrder","LocID","Notes","ISO3_code","ISO2_code","SDMX_code","LocTypeID","LocTypeName","ParentID","Location","VarID","Variant","Time","MidPeriod","AgeGrp","AgeGrpStart","AgeGrpSpan","PopMale","PopFemale","PopTotal"
"7528249",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",3,"High",2024,2024,"0-4",0,5,11445.221,10839.49,22284.711
"7528250",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",3,"High",2024,2024,"5-9",5,5,11932.232,11326.519,23258.751
"7528251",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",3,"High",2024,2024,"10-14",10,5,12512.079,11879.954,24392.033
"7528252",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",3,"High",2024,2024,"15-19",15,5,11907.404,11308.599,23216.003
"7528253",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",3,"High",2024,2024,"20-24",20,5,11231.393,10684.011,21915.404
"7528254",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",3,"High",2024,2024,"25-29",25,5,11260.854,10749.346,22010.2
"7528255",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",3,"High",2024,2024,"30-34",30,5,10773.945,10284.434,21058.379
"7528256",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",3,"High",2024,2024,"35-39",35,5,10621.353,10193.469,20814.822
"7528257",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",3,"High",2024,2024,"40-44",40,5,10487.126,10187.032,20674.158
"7528258",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",3,"High",2024,2024,"45-49",45,5,9526.431,9416.265,18942.696
"7528259",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",3,"High",2024,2024,"50-54",50,5,8530.03,8596.568,17126.598
"7528260",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",3,"High",2024,2024,"55-59",55,5,7234.326,7486.782,14721.108
"7528261",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",3,"High",2024,2024,"60-64",60,5,5635.432,6074.01,11709.442
"7528262",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",3,"High",2024,2024,"65-69",65,5,3939.902,4536.316,8476.218
"7528263",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",3,"High",2024,2024,"70-74",70,5,2377.569,2999.031,5376.6
"7528264",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",3,"High",2024,2024,"75-79",75,5,1372.262,2042.787,3415.049
"7528265",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",3,"High",2024,2024,"80-84",80,5,719.278,1228.939,1948.217
"7528266",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",3,"High",2024,2024,"85-89",85,5,268.188,527.561,795.749
"7528267",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",3,"High",2024,2024,"90-94",90,5,56.936,134.936,191.872
"7528268",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",3,"High",2024,2024,"95-99",95,5,6.349,17.938,24.287
"7528269",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",3,"High",2024,2024,"100+",100,-1,0.296,1.051,1.347
"7528270",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",3,"High",2025,2025,"0-4",0,5,11650.506,11030.68,22681.186
"7528271",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",3,"High",2025,2025,"5-9",5,5,11778.615,11176.231,22954.846
"7528272",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",3,"High",2025,2025,"10-14",10,5,12523.523,11889.007,24412.53
"7528273",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",3,"High",2025,2025,"15-19",15,5,12029.632,11428.233,23457.865
"7528274",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",3,"High",2025,2025,"20-24",20,5,11247.569,10697.475,21945.044
"7528275",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",3,"High",2025,2025,"25-29",25,5,11285.765,10771.443,22057.208
"7528276",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",3,"High",2025,2025,"30-34",30,5,10818.068,10325.259,21143.327
"7528277",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",3,"High",2025,2025,"35-39",35,5,10581.811,10143.997,20725.808
"7528278",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",3,"High",2025,2025,"40-44",40,5,10581.202,10251.74,20832.942
"7528279",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",3,"High",2025,2025,"45-49",45,5,9694.865,9560.367,19255.232
"7528280",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",3,"High",2025,2025,"50-54",50,5,8653.89,8707.811,17361.701
"7528281",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",3,"High",2025,2025,"55-59",55,5,7428.604,7677.699,15106.303
"7528282",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",3,"High",2025,2025,"60-64",60,5,5833.511,6279.929,12113.44
"7528283",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",3,"High",2025,2025,"65-69",65,5,4132.218,4748.111,8880.329
"7528284",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",3,"High",2025,2025,"70-74",70,5,2529.273,3184.758,5714.031
"7528285",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",3,"High",2025,2025,"75-79",75,5,1397.27,2053.038,3450.308
"7528286",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",3,"High",2025,2025,"80-84",80,5,731.593,1255.92,1987.513
"7528287",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",3,"High",2025,2025,"85-89",85,5,278.74,550.597,829.337
"7528288",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",3,"High",2025,2025,"90-94",90,5,60.691,144.659,205.35
"7528289",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",3,"High",2025,2025,"95-99",95,5,6.974,19.871,26.845
"7528290",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",3,"High",2025,2025,"100+",100,-1,0.34,1.218,1.558
"7528291",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",3,"High",2026,2026,"0-4",0,5,11854.145,11220.681,23074.826
"7528292",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",3,"High",2026,2026,"5-9",5,5,11652.262,11050.805,22703.067
"7528293",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",3,"High",2026,2026,"10-14",10,5,12463.117,11831.386,24294.503
"7528294",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",3,"High",2026,2026,"15-19",15,5,12126.915,11522.508,23649.423
"7528295",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",3,"High",2026,2026,"20-24",20,5,11338.849,10783.688,22122.537
"7528296",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",3,"High",2026,2026,"25-29",25,5,11269.482,10752.923,22022.405
"7528297",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",3,"High",2026,2026,"30-34",30,5,10904.229,10408.955,21313.184
"7528298",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",3,"High",2026,2026,"35-39",35,5,10574.569,10127.11,20701.679
"7528299",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",3,"High",2026,2026,"40-44",40,5,10603.966,10250.449,20854.415
"7528300",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",3,"High",2026,2026,"45-49",45,5,9847.619,9686.175,19533.794
"7528301",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",3,"High",2026,2026,"50-54",50,5,8787.166,8827.851,17615.017
"7528302",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",3,"High",2026,2026,"55-59",55,5,7605.745,7849.333,15455.078
"7528303",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",3,"High",2026,2026,"60-64",60,5,6029.973,6484.422,12514.395
"7528304",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",3,"High",2026,2026,"65-69",65,5,4324.29,4958.425,9282.715
"7528305",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",3,"High",2026,2026,"70-74",70,5,2681.011,3369.069,6050.08
"7528306",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",3,"High",2026,2026,"75-79",75,5,1444.403,2093.234,3537.637
"7528307",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",3,"High",2026,2026,"80-84",80,5,744.579,1282.146,2026.725
"7528308",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",3,"High",2026,2026,"85-89",85,5,287.955,571.816,859.771
"7528309",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",3,"High",2026,2026,"90-94",90,5,64.601,154.558,219.159
"7528310",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",3,"High",2026,2026,"95-99",95,5,7.589,21.843,29.432
"7528311",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",3,"High",2026,2026,"100+",100,-1,0.394,1.403,1.797
"7528312",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",3,"High",2027,2027,"0-4",0,5,12066.486,11420.457,23486.943
"7528313",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",3,"High",2027,2027,"5-9",5,5,11536.007,10935.501,22471.508
"7528314",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",3,"High",2027,2027,"10-14",10,5,12307.981,11684.173,23992.154
"7528315",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",3,"High",2027,2027,"15-19",15,5,12266.299,11654.64,23920.939
"7528316",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",3,"High",2027,2027,"20-24",20,5,11452.199,10892.399,22344.598
"7528317",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",3,"High",2027,2027,"25-29",25,5,11223.465,10704.179,21927.644
"7528318",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",3,"High",2027,2027,"30-34",30,5,10995.067,10499.767,21494.834
"7528319",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",3,"High",2027,2027,"35-39",35,5,10632.379,10171.928,20804.307
"7528320",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",3,"High",2027,2027,"40-44",40,5,10569.698,10198.911,20768.609
"7528321",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",3,"High",2027,2027,"45-49",45,5,9995.276,9806.144,19801.42
"7528322",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",3,"High",2027,2027,"50-54",50,5,8922.053,8946.519,17868.572
"7528323",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",3,"High",2027,2027,"55-59",55,5,7760.522,7998.507,15759.029
"7528324",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",3,"High",2027,2027,"60-64",60,5,6229.094,6690.456,12919.55
"7528325",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",3,"High",2027,2027,"65-69",65,5,4514.496,5165.717,9680.213
"7528326",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",3,"High",2027,2027,"70-74",70,5,2835.485,3556.071,6391.556
"7528327",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",3,"High",2027,2027,"75-79",75,5,1505.674,2153.978,3659.652
"7528328",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",3,"High",2027,2027,"80-84",80,5,760.633,1310.465,2071.098
"7528329",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",3,"High",2027,2027,"85-89",85,5,295.911,591.232,887.143
"7528330",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",3,"High",2027,2027,"90-94",90,5,68.564,164.498,233.062
"7528331",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",3,"High",2027,2027,"95-99",95,5,8.203,23.86,32.063
"7528332",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",3,"High",2027,2027,"100+",100,-1,0.45,1.605,2.055
"7528333",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",3,"High",2028,2028,"0-4",0,5,12280.982,11623.286,23904.268
"7528334",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",3,"High",2028,2028,"5-9",5,5,11461.21,10859.821,22321.031
"7528335",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",3,"High",2028,2028,"10-14",10,5,12089.194,11475.606,23564.8
"7528336",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",3,"High",2028,2028,"15-19",15,5,12379.429,11760.761,24140.19
"7528337",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",3,"High",2028,2028,"20-24",20,5,11600.53,11036.206,22636.736
"7528338",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",3,"High",2028,2028,"25-29",25,5,11161.786,10639.761,21801.547
"7528339",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",3,"High",2028,2028,"30-34",30,5,11117.026,10621.022,21738.048
"7528340",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",3,"High",2028,2028,"35-39",35,5,10664.86,10195.622,20860.482
"7528341",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",3,"High",2028,2028,"40-44",40,5,10518.432,10132.634,20651.066
"7528342",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",3,"High",2028,2028,"45-49",45,5,10146.246,9928.774,20075.02
"7528343",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",3,"High",2028,2028,"50-54",50,5,9055.642,9061.42,18117.062
"7528344",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",3,"High",2028,2028,"55-59",55,5,7908.661,8139.073,16047.734
"7528345",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",3,"High",2028,2028,"60-64",60,5,6421.042,6888.984,13310.026
"7528346",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",3,"High",2028,2028,"65-69",65,5,4701.012,5369.17,10070.182
"7528347",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",3,"High",2028,2028,"70-74",70,5,2991.742,3743.641,6735.383
"7528348",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",3,"High",2028,2028,"75-79",75,5,1584.649,2243.677,3828.326
"7528349",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",3,"High",2028,2028,"80-84",80,5,776.028,1333.303,2109.331
"7528350",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",3,"High",2028,2028,"85-89",85,5,303.002,609.233,912.235
"7528351",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",3,"High",2028,2028,"90-94",90,5,72.423,174.274,246.697
"7528352",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",3,"High",2028,2028,"95-99",95,5,8.828,25.939,34.767
"7528353",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",3,"High",2028,2028,"100+",100,-1,0.508,1.827,2.335
"7528354",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",3,"High",2029,2029,"0-4",0,5,12501.863,11832.917,24334.78
"7528355",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",3,"High",2029,2029,"5-9",5,5,11397.812,10795.422,22193.234
"7528356",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",3,"High",2029,2029,"10-14",10,5,11905.122,11298.432,23203.554
"7528357",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",3,"High",2029,2029,"15-19",15,5,12448.164,11824.701,24272.865
"7528358",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",3,"High",2029,2029,"20-24",20,5,11729.122,11162.079,22891.201
"7528359",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",3,"High",2029,2029,"25-29",25,5,11118.68,10594.504,21713.184
"7528360",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",3,"High",2029,2029,"30-34",30,5,11199.776,10701.836,21901.612
"7528361",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",3,"High",2029,2029,"35-39",35,5,10689.568,10216.654,20906.222
"7528362",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",3,"High",2029,2029,"40-44",40,5,10483.815,10084.606,20568.421
"7528363",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",3,"High",2029,2029,"45-49",45,5,10265.699,10019.524,20285.223
"7528364",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",3,"High",2029,2029,"50-54",50,5,9198.143,9182.609,18380.752
"7528365",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",3,"High",2029,2029,"55-59",55,5,8059.442,8281.899,16341.341
"7528366",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",3,"High",2029,2029,"60-64",60,5,6606.33,7078.762,13685.092
"7528367",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",3,"High",2029,2029,"65-69",65,5,4881.712,5566.517,10448.229
"7528368",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",3,"High",2029,2029,"70-74",70,5,3150.003,3932.528,7082.531
"7528369",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",3,"High",2029,2029,"75-79",75,5,1676.762,2357.195,4033.957
"7528370",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",3,"High",2029,2029,"80-84",80,5,794.434,1355.064,2149.498
"7528371",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",3,"High",2029,2029,"85-89",85,5,309.604,626.08,935.684
"7528372",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",3,"High",2029,2029,"90-94",90,5,76.022,183.627,259.649
"7528373",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",3,"High",2029,2029,"95-99",95,5,9.474,28.073,37.547
"7528374",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",3,"High",2029,2029,"100+",100,-1,0.568,2.055,2.623
"7528375",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",3,"High",2030,2030,"0-4",0,5,12619.478,11944.783,24564.261
"7528376",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",3,"High",2030,2030,"5-9",5,5,11602.12,10986.318,22588.438
"7528377",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",3,"High",2030,2030,"10-14",10,5,11751.97,11148.878,22900.848
"7528378",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",3,"High",2030,2030,"15-19",15,5,12459.83,11834.308,24294.138
"7528379",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",3,"High",2030,2030,"20-24",20,5,11850.774,11281.546,23132.32
"7528380",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",3,"High",2030,2030,"25-29",25,5,11135.297,10608.525,21743.822
"7528381",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",3,"High",2030,2030,"30-34",30,5,11225.476,10725.051,21950.527
"7528382",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",3,"High",2030,2030,"35-39",35,5,10734.542,10258.865,20993.407
"7528383",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",3,"High",2030,2030,"40-44",40,5,10446.69,10037.91,20484.6
"7528384",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",3,"High",2030,2030,"45-49",45,5,10360.002,10085.742,20445.744
"7528385",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",3,"High",2030,2030,"50-54",50,5,9363.733,9326.249,18689.982
"7528386",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",3,"High",2030,2030,"55-59",55,5,8180.141,8392.554,16572.695
"7528387",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",3,"High",2030,2030,"60-64",60,5,6788.216,7263.236,14051.452
"7528388",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",3,"High",2030,2030,"65-69",65,5,5058.015,5759.444,10817.459
"7528389",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",3,"High",2030,2030,"70-74",70,5,3308.218,4120.524,7428.742
"7528390",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",3,"High",2030,2030,"75-79",75,5,1786.995,2507.105,4294.1
"7528391",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",3,"High",2030,2030,"80-84",80,5,811.015,1364.457,2175.472
"7528392",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",3,"High",2030,2030,"85-89",85,5,316.057,642.216,958.273
"7528393",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",3,"High",2030,2030,"90-94",90,5,79.276,192.511,271.787
"7528394",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",3,"High",2030,2030,"95-99",95,5,10.148,30.281,40.429
"7528395",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",3,"High",2030,2030,"100+",100,-1,0.628,2.292,2.92
"7528396",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",3,"High",2031,2031,"0-4",0,5,12744.6,12064.279,24808.879
"7528397",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",3,"High",2031,2031,"5-9",5,5,11805.534,11176.598,22982.132
"7528398",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",3,"High",2031,2031,"10-14",10,5,11626.12,11024.2,22650.32
"7528399",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",3,"High",2031,2031,"15-19",15,5,12400.016,11777.548,24177.564
"7528400",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",3,"High",2031,2031,"20-24",20,5,11948.043,11376.103,23324.146
"7528401",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",3,"High",2031,2031,"25-29",25,5,11226.828,10695.284,21922.112
"7528402",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",3,"High",2031,2031,"30-34",30,5,11210.563,10708.114,21918.677
"7528403",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",3,"High",2031,2031,"35-39",35,5,10821.273,10343.717,21164.99
"7528404",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",3,"High",2031,2031,"40-44",40,5,10441.343,10023.374,20464.717
"7528405",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",3,"High",2031,2031,"45-49",45,5,10384.402,10086.964,20471.366
"7528406",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",3,"High",2031,2031,"50-54",50,5,9514.325,9452.136,18966.461
"7528407",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",3,"High",2031,2031,"55-59",55,5,8310.081,8511.868,16821.949
"7528408",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",3,"High",2031,2031,"60-64",60,5,6954.719,7429.618,14384.337
"7528409",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",3,"High",2031,2031,"65-69",65,5,5233.516,5951.423,11184.939
"7528410",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",3,"High",2031,2031,"70-74",70,5,3466.804,4307.626,7774.43
"7528411",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",3,"High",2031,2031,"75-79",75,5,1897.966,2656.572,4554.538
"7528412",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",3,"High",2031,2031,"80-84",80,5,841.642,1395.895,2237.537
"7528413",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",3,"High",2031,2031,"85-89",85,5,322.924,658.065,980.989
"7528414",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",3,"High",2031,2031,"90-94",90,5,82.186,200.802,282.988
"7528415",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",3,"High",2031,2031,"95-99",95,5,10.857,32.543,43.4
"7528416",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",3,"High",2031,2031,"100+",100,-1,0.685,2.54,3.225
"7528417",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",3,"High",2032,2032,"0-4",0,5,12879.613,12192.33,25071.943
"7528418",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",3,"High",2032,2032,"5-9",5,5,12017.75,11376.672,23394.422
"7528419",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",3,"High",2032,2032,"10-14",10,5,11510.314,10909.558,22419.872
"7528420",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",3,"High",2032,2032,"15-19",15,5,12245.841,11631.388,23877.229
"7528421",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",3,"High",2032,2032,"20-24",20,5,12087.137,11508.327,23595.464
"7528422",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",3,"High",2032,2032,"25-29",25,5,11340.221,10804.376,22144.597
"7528423",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",3,"High",2032,2032,"30-34",30,5,11166.052,10661.017,21827.069
"7528424",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",3,"High",2032,2032,"35-39",35,5,10912.58,10435.546,21348.126
"7528425",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",3,"High",2032,2032,"40-44",40,5,10499.988,10069.7,20569.688
"7528426",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",3,"High",2032,2032,"45-49",45,5,10352.865,10038.643,20391.508
"7528427",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",3,"High",2032,2032,"50-54",50,5,9660.015,9572.372,19232.387
"7528428",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",3,"High",2032,2032,"55-59",55,5,8441.785,8630.087,17071.872
"7528429",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",3,"High",2032,2032,"60-64",60,5,7101.384,7575.272,14676.656
"7528430",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",3,"High",2032,2032,"65-69",65,5,5412.217,6145.622,11557.839
"7528431",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",3,"High",2032,2032,"70-74",70,5,3624.651,4492.978,8117.629
"7528432",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",3,"High",2032,2032,"75-79",75,5,2011.48,2809.02,4820.5
"7528433",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",3,"High",2032,2032,"80-84",80,5,881.281,1442.818,2324.099
"7528434",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",3,"High",2032,2032,"85-89",85,5,331.359,675.484,1006.843
"7528435",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",3,"High",2032,2032,"90-94",90,5,84.781,208.626,293.407
"7528436",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",3,"High",2032,2032,"95-99",95,5,11.577,34.844,46.421
"7528437",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",3,"High",2032,2032,"100+",100,-1,0.745,2.796,3.541
"7528438",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",3,"High",2033,2033,"0-4",0,5,13024.573,12329.891,25354.464
"7528439",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",3,"High",2033,2033,"5-9",5,5,12232.166,11579.785,23811.951
